label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,radial_scale,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
sham_profile,joint,full,0.23157894736842105,0.12,1.1,4.0,0.11999989653661006,5179.798724184414,3408.1452018203936,1183.5558476410235,271.9101166112859,1952.6792375680845
sham_profile,joint,full,0.23157894736842105,0.12,0.7,1.0,0.11999989653661006,5306.481222037127,7052.810442117338,4034.3839674847295,258.19663951479845,2760.2298351178106
sham_profile,joint,full,0.23157894736842105,0.12,1.1,1.0,0.11999989653661006,5803.659422844292,7049.8668244778355,4034.916350764039,266.2900495479956,2748.6604241658006
sham_profile,joint,full,0.23157894736842105,0.12,0.7,1.5,0.11999989653661006,6118.481995748222,6837.3735365293805,3849.111374655033,258.8562516123493,2729.405910261998
sham_profile,joint,full,0.23157894736842105,0.12,0.7,3.0,0.11999989653661006,6256.031066166873,4459.693916974547,1800.1753302512896,263.0573410373828,2396.4612456858754
sham_profile,joint,full,0.23157894736842105,0.12,1.1,1.5,0.11999989653661006,6438.82920661711,6828.9283925719565,3849.3888341647344,266.69265283259597,2712.8469055746264
sham_profile,joint,full,0.23157894736842105,0.12,1.1,3.0,0.11999989653661006,6803.704139380593,4437.037699288427,1800.302628458047,269.11707176363825,2367.617999066742
sham_profile,joint,full,0.23157894736842105,0.12,0.7,2.0,0.11999989653661006,7103.921822496948,5920.077102655221,3000.1661530023184,259.86620603164977,2660.044743621253
sham_profile,joint,full,0.23157894736842105,0.12,1.1,2.0,0.11999989653661006,7442.861067332568,5900.341097089128,3000.4006276500672,267.29209582466825,2632.6483736143928
sham_profile,wp,diagonal,0.8210526315789474,0.04,0.7,4.0,0.03999988713084733,2857.913678381098,228.93644918260404,168.5917406549538,42.1581896926256,18.18651883502445
sham_profile,wp,diagonal,0.8210526315789474,0.04,1.1,4.0,0.03999988713084733,2858.820113404909,236.94399390811873,168.59488544057913,43.110304968479404,25.23880349906002
sham_profile,wp,diagonal,0.8210526315789474,0.04,0.7,3.0,0.03999988713084733,3812.4104439948833,304.0668819336918,246.38618956040762,41.55820790693786,16.12248446634611
sham_profile,wp,diagonal,0.8210526315789474,0.04,1.1,3.0,0.03999988713084733,3813.441304133077,303.2945852999511,246.3742727493239,42.785632488719955,14.13468006190711
sham_profile,wp,diagonal,0.8210526315789474,0.04,0.7,1.0,0.03999988713084733,4894.49269213745,695.4796968529492,631.5217361675935,40.992407233975115,22.9655534513804
sham_profile,wp,diagonal,0.8210526315789474,0.04,1.1,1.0,0.03999988713084733,4894.674263222538,685.1939443802282,631.5632687278398,42.465157966811375,11.165517685576846
sham_profile,wp,diagonal,0.8210526315789474,0.04,0.7,2.0,0.03999988713084733,5006.443159801618,465.4065535198555,404.0034920318432,41.195177014801864,20.207884473210232
sham_profile,wp,diagonal,0.8210526315789474,0.04,1.1,2.0,0.03999988713084733,5007.147567298804,457.95688717861253,404.0084248841327,42.58613028931792,11.362332005161754
sham_profile,wp,diagonal,0.8210526315789474,0.04,0.7,1.5,0.03999988713084733,5393.733381163238,593.7227676602845,530.7024922349786,41.078041585738994,21.942233839566633
