label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
minimal_hod,wp,full,0.8210526315789474,0.1,0.9,0.09999995297118638,5094.0497450137145,2028.4904777024572,1298.738973643999,129.21431729337587,600.537186765082
minimal_hod,wp,full,0.8210526315789474,0.1,1.3,0.09999995297118638,5094.406203927808,1955.2706684193756,1298.7600028227787,131.20420143025729,525.3064641663393
minimal_hod,wp,full,0.8210526315789474,0.1,1.1,0.09999995297118638,5095.268518888477,2021.2872772883643,1298.7147262815245,130.74188746535822,591.8306635414814
minimal_hod,wp,full,0.8210526315789474,0.12,0.9,0.11999989653661006,8667.500888568284,3863.16894497902,2173.0072708417324,194.27710818634685,1495.8845659509407
minimal_hod,wp,full,0.8210526315789474,0.12,0.5,0.11999989653661006,8667.944928711524,2920.8173167750147,2172.7806362000233,179.3243570383918,568.7123235365997
minimal_hod,wp,full,0.8210526315789474,0.12,0.7,0.11999989653661006,8667.986884405831,3606.80526790238,2172.8083246783503,189.36018426126896,1244.6367589627605
minimal_hod,wp,full,0.8210526315789474,0.12,1.3,0.11999989653661006,8668.59539389897,3677.134742227042,2173.043274974438,196.74937023553952,1307.3420970170644
minimal_hod,wp,full,0.8210526315789474,0.12,1.1,0.11999989653661006,8670.003630639516,3826.8326967342146,2173.036393403524,196.32006623002252,1457.476237100668
minimal_hod,wp,full,0.8210526315789474,0.15,0.9,0.15000004702881362,17148.686939458414,8425.206967993297,4209.195617207397,318.17042915416965,3897.8409216317314
minimal_hod,wp,full,0.8210526315789474,0.15,1.3,0.15000004702881362,17150.106825687588,7913.545499381219,4209.460907239838,321.16167419203964,3382.9229179493414
minimal_hod,wp,full,0.8210526315789474,0.15,0.7,0.15000004702881362,17150.479936101656,7893.432688351141,4208.940285995633,310.09902189519914,3374.3933804603093
minimal_hod,wp,full,0.8210526315789474,0.15,1.1,0.15000004702881362,17152.022297472042,8291.598918137062,4209.361834868444,321.083716660446,3761.1533666081727
minimal_hod,wp,full,0.8210526315789474,0.15,0.5,0.15000004702881362,17152.291821893035,6231.511252535964,4209.100000489426,292.32018479723433,1730.0910672493037
minimal_hod,xi02,diagonal,0.4,0.04,1.3,0.03999988713084733,833.3967449667944,289.8865017946044,151.73921522000364,20.916620685793184,117.23066588880737
minimal_hod,xi02,diagonal,0.4,0.04,1.1,0.03999988713084733,836.6220633478845,282.6077468481724,151.74552731191378,20.596781978107906,110.26543755815052
minimal_hod,xi02,diagonal,0.4,0.04,0.9,0.03999988713084733,878.9693643036022,289.3515533438637,151.73952401812588,20.136168931380656,117.47586039435703
minimal_hod,xi02,diagonal,0.4,0.06,1.3,0.06000006584033906,898.8679141409928,414.41855594965034,356.78472221561356,44.65041060786593,12.983423126170702
minimal_hod,xi02,diagonal,0.4,0.06,1.1,0.06000006584033906,908.264679112471,411.03666900167894,356.80637414639494,44.22674457301097,10.00355028227286
minimal_hod,xi02,diagonal,0.4,0.06,0.9,0.06000006584033906,952.7648896542081,413.0073315872059,356.8356195913072,43.4691674022949,12.702544593603617
minimal_hod,xi02,diagonal,0.4,0.04,0.7,0.03999988713084733,984.2918631889788,326.218297399946,151.72928620353431,19.444043890477104,155.0449673059344
